_id,value
1876_11,0
1876_12,0
1876_2,0
1876_3,0
1876_4,0
1876_5,1
1876_6,0
1876_7,1
1876_8,0
1876_9,1
1876_undefined,0
1877_1,0
1877_10,0
1877_11,0
1877_12,0
1877_2,0
1877_3,0
1877_4,1
1877_5,0
1877_6,0
1877_7,0
1877_8,1
1877_9,0
1877_undefined,0
1878_1,0
1878_10,0
1878_11,0
1878_12,0
1878_2,0
1878_3,0
1878_4,0
1878_5,1
1878_6,0
1878_7,0
1878_8,0
1878_9,0
1878_undefined,0
1879_1,0
1879_10,0
1879_11,0
1879_12,0
1879_2,0
1879_3,0
1879_4,0
1879_5,0
1879_6,0
1879_7,0
1879_8,0
1879_9,0
1879_undefined,0
1880_1,0
1880_10,0
1880_11,0
1880_12,0
1880_2,0
1880_3,0
1880_4,0
1880_5,0
1880_6,0
1880_7,0
1880_8,0
1880_9,1
1880_undefined,0
1881_1,0
1881_10,0
1881_11,0
1881_12,1
1881_2,0
1881_3,0
1881_4,0
1881_5,0
1881_6,0
1881_7,0
1881_8,0
1881_9,0
1881_undefined,0
1882_1,1
1882_10,0
1882_11,0
1882_12,0
1882_2,0
1882_3,0
1882_4,0
1882_5,1
1882_6,0
1882_7,0
1882_8,0
1882_9,0
1882_undefined,1
1883_1,0
1883_10,1
1883_11,1
1883_12,0
1883_2,0
1883_3,0
1883_4,0
1883_5,0
1883_6,0
1883_7,0
1883_8,1
1883_9,0
1883_undefined,1
1884_1,0
1884_10,0
1884_11,0
1884_12,0
1884_2,0
1884_3,0
1884_4,1
1884_5,0
1884_6,0
1884_7,0
1884_8,0
1884_9,1
1884_undefined,0
1885_1,0
1885_10,0
1885_11,0
1885_12,0
1885_2,1
1885_3,1
1885_4,0
1885_5,0
1885_6,0
1885_7,0
1885_8,0
1885_9,0
1885_undefined,0
1886_1,0
1886_10,0
1886_11,0
1886_12,0
1886_2,1
1886_3,0
1886_4,0
1886_5,0
1886_6,0
1886_7,0
1886_8,0
1886_9,0
1886_undefined,1
1887_1,0
1887_10,1
1887_11,0
1887_12,0
1887_2,1
1887_3,0
1887_4,0
1887_5,0
1887_6,0
1887_7,1
1887_8,0
1887_9,0
1887_undefined,0
1888_1,1
1888_10,0
1888_11,0
1888_12,0
1888_2,0
1888_3,1
1888_4,1
1888_5,0
1888_6,0
1888_7,0
1888_8,1
1888_9,0
1888_undefined,1
1889_1,0
1889_10,0
1889_11,1
1889_12,1
1889_2,0
1889_3,0
1889_4,0
1889_5,0
1889_6,0
1889_7,0
1889_8,0
1889_9,0
1889_undefined,0
1890_1,0
1890_10,0
1890_11,0
1890_12,0
1890_2,0
1890_3,1
1890_4,0
1890_5,0
1890_6,0
1890_7,0
1890_8,0
1890_9,0
1890_undefined,3
1891_1,0
1891_10,0
1891_11,0
1891_12,0
1891_2,0
1891_3,3
1891_4,0
1891_5,0
1891_6,0
1891_7,0
1891_8,0
1891_9,0
1891_undefined,3
1892_1,0
1892_10,0
1892_11,0
1892_12,0
1892_2,0
1892_3,1
1892_4,0
1892_5,0
1892_6,1
1892_7,0
1892_8,0
1892_9,0
1892_undefined,1
1893_1,0
1893_10,0
1893_11,0
1893_12,2
1893_2,0
1893_3,0
1893_4,0
1893_5,0
1893_6,1
1893_7,0
1893_8,0
1893_9,0
1893_undefined,0
1894_1,0
1894_10,1
1894_11,0
1894_12,2
1894_2,0
1894_3,0
1894_4,0
1894_5,0
1894_6,0
1894_7,0
1894_8,1
1894_9,1
1894_undefined,1
1895_1,1
1895_10,0
1895_11,0
1895_12,0
1895_2,0
1895_3,0
1895_4,0
1895_5,0
1895_6,0
1895_7,1
1895_8,0
1895_9,1
1895_undefined,2
1896_1,0
1896_10,2
1896_11,0
1896_12,0
1896_2,0
1896_3,1
1896_4,1
1896_5,0
1896_6,0
1896_7,0
1896_8,0
1896_9,1
1896_undefined,3
1897_1,0
1897_10,0
1897_11,2
1897_12,1
1897_2,3
1897_3,0
1897_4,0
1897_5,0
1897_6,0
1897_7,0
1897_8,0
1897_9,1
1897_undefined,5
1898_1,1
1898_10,0
1898_11,0
1898_12,2
1898_2,1
1898_3,0
1898_4,1
1898_5,0
1898_6,0
1898_7,0
1898_8,0
1898_9,0
1898_undefined,11
1899_1,0
1899_10,0
1899_11,0
1899_12,8
1899_2,0
1899_3,0
1899_4,1
1899_5,1
1899_6,0
1899_7,1
1899_8,0
1899_9,2
1899_undefined,3
1900_1,0
1900_10,1
1900_11,1
1900_12,0
1900_2,0
1900_3,1
1900_4,1
1900_5,0
1900_6,0
1900_7,2
1900_8,1
1900_9,1
1900_undefined,7
1901_1,1
1901_10,2
1901_11,3
1901_12,1
1901_2,1
1901_3,1
1901_4,3
1901_5,2
1901_6,2
1901_7,6
1901_8,1
1901_9,1
1901_undefined,3
1902_1,2
1902_10,0
1902_11,2
1902_12,2
1902_2,1
1902_3,2
1902_4,2
1902_5,0
1902_6,1
1902_7,3
1902_8,1
1902_9,2
1902_undefined,4
1903_1,0
1903_10,1
1903_11,0
1903_12,2
1903_2,4
1903_3,2
1903_4,1
1903_5,0
1903_6,1
1903_7,0
1903_8,0
1903_9,1
1903_undefined,5
1904_1,4
1904_10,2
1904_11,1
1904_12,3
1904_2,1
1904_3,3
1904_4,5
1904_5,0
1904_6,2
1904_7,3
1904_8,0
1904_9,1
1904_undefined,6
1905_1,5
1905_10,4
1905_11,1
1905_12,1
1905_2,2
1905_3,2
1905_4,0
1905_5,1
1905_6,1
1905_7,3
1905_8,0
1905_9,2
1905_undefined,3
1906_1,0
1906_10,2
1906_11,0
1906_12,1
1906_2,2
1906_3,1
1906_4,3
1906_5,1
1906_6,2
1906_7,0
1906_8,1
1906_9,2
1906_undefined,5
1907_1,0
1907_10,1
1907_11,0
1907_12,1
1907_2,0
1907_3,0
1907_4,0
1907_5,0
1907_6,3
1907_7,3
1907_8,2
1907_9,3
1907_undefined,5
1908_1,3
1908_10,2
1908_11,1
1908_12,1
1908_2,1
1908_3,1
1908_4,1
1908_5,0
1908_6,1
1908_7,2
1908_8,0
1908_9,2
1908_undefined,1
1909_1,1
1909_10,2
1909_11,0
1909_12,1
1909_2,1
1909_3,1
1909_4,2
1909_5,0
1909_6,2
1909_7,2
1909_8,2
1909_9,2
1909_undefined,8
1910_1,2
1910_10,2
1910_11,2
1910_12,2
1910_2,0
1910_3,5
1910_4,2
1910_5,1
1910_6,3
1910_7,1
1910_8,0
1910_9,0
1910_undefined,6
1911_1,1
1911_10,1
1911_11,1
1911_12,1
1911_2,0
1911_3,2
1911_4,0
1911_5,2
1911_6,4
1911_7,4
1911_8,2
1911_9,1
1911_undefined,5
1912_1,1
1912_10,1
1912_11,0
1912_12,1
1912_2,0
1912_3,2
1912_4,0
1912_5,1
1912_6,4
1912_7,3
1912_8,0
1912_9,2
1912_undefined,12
1913_1,2
1913_10,3
1913_11,0
1913_12,2
1913_2,1
1913_3,4
1913_4,1
1913_5,2
1913_6,1
1913_7,0
1913_8,0
1913_9,1
1913_undefined,14
1914_1,1
1914_10,2
1914_11,3
1914_12,0
1914_2,0
1914_3,1
1914_4,4
1914_5,3
1914_6,1
1914_7,0
1914_8,2
1914_9,3
1914_undefined,24
1915_1,4
1915_10,2
1915_11,0
1915_12,2
1915_2,3
1915_3,1
1915_4,5
1915_5,2
1915_6,2
1915_7,1
1915_8,0
1915_9,0
1915_undefined,7
1916_1,3
1916_10,2
1916_11,4
1916_12,4
1916_2,3
1916_3,2
1916_4,1
1916_5,3
1916_6,3
1916_7,2
1916_8,0
1916_9,3
1916_undefined,9
1917_1,6
1917_10,0
1917_11,5
1917_12,1
1917_2,5
1917_3,4
1917_4,3
1917_5,1
1917_6,1
1917_7,2
1917_8,3
1917_9,2
1917_undefined,10
1918_1,3
1918_10,0
1918_11,3
1918_12,0
1918_2,4
1918_3,4
1918_4,3
1918_5,1
1918_6,0
1918_7,2
1918_8,2
1918_9,0
1918_undefined,12
1919_1,2
1919_10,2
1919_11,2
1919_12,2
1919_2,1
1919_3,1
1919_4,1
1919_5,3
1919_6,1
1919_7,7
1919_8,0
1919_9,3
1919_undefined,10
1920_1,3
1920_10,0
1920_11,0
1920_12,2
1920_2,2
1920_3,1
1920_4,0
1920_5,2
1920_6,0
1920_7,0
1920_8,3
1920_9,3
1920_undefined,10
1921_1,2
1921_10,0
1921_11,0
1921_12,2
1921_2,2
1921_3,1
1921_4,4
1921_5,4
1921_6,3
1921_7,6
1921_8,2
1921_9,4
1921_undefined,21
1922_1,4
1922_10,7
1922_11,8
1922_12,5
1922_2,4
1922_3,4
1922_4,2
1922_5,0
1922_6,0
1922_7,5
1922_8,2
1922_9,5
1922_undefined,27
1923_1,8
1923_10,4
1923_11,7
1923_12,2
1923_2,7
1923_3,9
1923_4,8
1923_5,1
1923_6,3
1923_7,2
1923_8,1
1923_9,5
1923_undefined,13
1924_1,11
1924_10,9
1924_11,2
1924_12,7
1924_2,4
1924_3,5
1924_4,3
1924_5,2
1924_6,3
1924_7,6
1924_8,1
1924_9,3
1924_undefined,15
1925_1,9
1925_10,1
1925_11,3
1925_12,8
1925_2,3
1925_3,9
1925_4,4
1925_5,3
1925_6,8
1925_7,8
1925_8,2
1925_9,3
1925_undefined,12
1926_1,5
1926_10,11
1926_11,4
1926_12,9
1926_2,3
1926_3,4
1926_4,7
1926_5,3
1926_6,7
1926_7,5
1926_8,4
1926_9,5
1926_undefined,5
1927_1,9
1927_10,9
1927_11,1
1927_12,10
1927_2,12
1927_3,6
1927_4,6
1927_5,4
1927_6,2
1927_7,11
1927_8,5
1927_9,9
1927_undefined,14
1928_1,10
1928_10,5
1928_11,2
1928_12,13
1928_2,12
1928_3,13
1928_4,11
1928_5,7
1928_6,7
1928_7,4
1928_8,2
1928_9,4
1928_undefined,15
1929_1,11
1929_10,8
1929_11,7
1929_12,11
1929_2,4
1929_3,6
1929_4,5
1929_5,12
1929_6,8
1929_7,4
1929_8,5
1929_9,4
1929_undefined,19
1930_1,16
1930_10,9
1930_11,6
1930_12,16
1930_2,8
1930_3,12
1930_4,8
1930_5,10
1930_6,7
1930_7,10
1930_8,6
1930_9,8
1930_undefined,19
1931_1,17
1931_10,11
1931_11,8
1931_12,20
1931_2,9
1931_3,13
1931_4,8
1931_5,13
1931_6,7
1931_7,11
1931_8,4
1931_9,7
1931_undefined,28
1932_1,26
1932_10,16
1932_11,15
1932_12,13
1932_2,10
1932_3,19
1932_4,11
1932_5,15
1932_6,6
1932_7,7
1932_8,5
1932_9,8
1932_undefined,27
1933_1,15
1933_10,12
1933_11,10
1933_12,21
1933_2,10
1933_3,18
1933_4,15
1933_5,11
1933_6,16
1933_7,18
1933_8,7
1933_9,11
1933_undefined,25
1934_1,23
1934_10,17
1934_11,13
1934_12,12
1934_2,11
1934_3,20
1934_4,13
1934_5,15
1934_6,3
1934_7,10
1934_8,9
1934_9,14
1934_undefined,17
1935_1,19
1935_10,23
1935_11,21
1935_12,20
1935_2,13
1935_3,19
1935_4,10
1935_5,24
1935_6,8
1935_7,16
1935_8,11
1935_9,23
1935_undefined,19
1936_1,30
1936_10,15
1936_11,9
1936_12,21
1936_2,10
1936_3,28
1936_4,22
1936_5,20
1936_6,16
1936_7,17
1936_8,9
1936_9,16
1936_undefined,14
1937_1,24
1937_10,18
1937_11,22
1937_12,25
1937_2,15
1937_3,21
1937_4,15
1937_5,21
1937_6,14
1937_7,27
1937_8,13
1937_9,17
1937_undefined,15
1938_1,27
1938_10,21
1938_11,18
1938_12,21
1938_2,18
1938_3,15
1938_4,22
1938_5,14
1938_6,21
1938_7,16
1938_8,18
1938_9,18
1938_undefined,23
1939_1,32
1939_10,18
1939_11,17
1939_12,23
1939_2,19
1939_3,28
1939_4,21
1939_5,14
1939_6,24
1939_7,17
1939_8,9
1939_9,21
1939_undefined,23
1940_1,16
1940_10,21
1940_11,15
1940_12,18
1940_2,15
1940_3,31
1940_4,27
1940_5,16
1940_6,16
1940_7,16
1940_8,15
1940_9,17
1940_undefined,17
1941_1,42
1941_10,23
1941_11,20
1941_12,24
1941_2,19
1941_3,30
1941_4,23
1941_5,29
1941_6,21
1941_7,29
1941_8,15
1941_9,22
1941_undefined,39
1942_1,23
1942_10,23
1942_11,19
1942_12,34
1942_2,20
1942_3,6
1942_4,15
1942_5,10
1942_6,19
1942_7,17
1942_8,10
1942_9,21
1942_undefined,28
1943_1,29
1943_10,27
1943_11,22
1943_12,17
1943_2,26
1943_3,19
1943_4,19
1943_5,15
1943_6,22
1943_7,26
1943_8,14
1943_9,18
1943_undefined,29
1944_1,26
1944_10,22
1944_11,23
1944_12,23
1944_2,13
1944_3,26
1944_4,10
1944_5,23
1944_6,14
1944_7,22
1944_8,11
1944_9,21
1944_undefined,19
1945_1,18
1945_10,17
1945_11,25
1945_12,29
1945_2,18
1945_3,20
1945_4,21
1945_5,19
1945_6,12
1945_7,14
1945_8,14
1945_9,16
1945_undefined,20
1946_1,27
1946_10,24
1946_11,15
1946_12,16
1946_2,15
1946_3,15
1946_4,20
1946_5,20
1946_6,14
1946_7,29
1946_8,20
1946_9,18
1946_undefined,34
1947_1,47
1947_10,29
1947_11,20
1947_12,21
1947_2,17
1947_3,26
1947_4,24
1947_5,21
1947_6,22
1947_7,30
1947_8,18
1947_9,24
1947_undefined,48
1948_1,45
1948_10,32
1948_11,26
1948_12,30
1948_2,32
1948_3,33
1948_4,36
1948_5,25
1948_6,29
1948_7,40
1948_8,18
1948_9,37
1948_undefined,60
1949_1,44
1949_10,32
1949_11,41
1949_12,39
1949_2,26
1949_3,33
1949_4,32
1949_5,35
1949_6,28
1949_7,29
1949_8,32
1949_9,43
1949_undefined,73
1950_1,44
1950_10,42
1950_11,23
1950_12,38
1950_2,28
1950_3,24
1950_4,41
1950_5,47
1950_6,28
1950_7,37
1950_8,34
1950_9,34
1950_undefined,75
1951_1,53
1951_10,49
1951_11,28
1951_12,54
1951_2,39
1951_3,38
1951_4,38
1951_5,30
1951_6,43
1951_7,44
1951_8,24
1951_9,37
1951_undefined,125
1952_1,86
1952_10,44
1952_11,42
1952_12,40
1952_2,26
1952_3,47
1952_4,39
1952_5,33
1952_6,27
1952_7,43
1952_8,28
1952_9,42
1952_undefined,126
1953_1,65
1953_10,49
1953_11,28
1953_12,43
1953_2,39
1953_3,49
1953_4,36
1953_5,53
1953_6,41
1953_7,39
1953_8,36
1953_9,38
1953_undefined,131
1954_1,90
1954_10,53
1954_11,36
1954_12,57
1954_2,34
1954_3,48
1954_4,41
1954_5,36
1954_6,43
1954_7,47
1954_8,40
1954_9,52
1954_undefined,169
1955_1,71
1955_10,51
1955_11,57
1955_12,61
1955_2,63
1955_3,60
1955_4,56
1955_5,58
1955_6,43
1955_7,52
1955_8,44
1955_9,48
1955_undefined,168
1956_1,70
1956_10,58
1956_11,47
1956_12,68
1956_2,43
1956_3,53
1956_4,45
1956_5,46
1956_6,43
1956_7,53
1956_8,30
1956_9,55
1956_undefined,185
1957_1,101
1957_10,45
1957_11,51
1957_12,63
1957_2,41
1957_3,53
1957_4,53
1957_5,50
1957_6,70
1957_7,56
1957_8,44
1957_9,45
1957_undefined,204
1958_1,99
1958_10,66
1958_11,54
1958_12,80
1958_2,61
1958_3,74
1958_4,64
1958_5,48
1958_6,61
1958_7,78
1958_8,53
1958_9,74
1958_undefined,207
1959_1,97
1959_10,58
1959_11,59
1959_12,84
1959_2,51
1959_3,68
1959_4,58
1959_5,66
1959_6,58
1959_7,68
1959_8,50
1959_9,62
1959_undefined,273
1960_1,134
1960_10,67
1960_11,61
1960_12,61
1960_2,54
1960_3,78
1960_4,64
1960_5,60
1960_6,70
1960_7,70
1960_8,63
1960_9,85
1960_undefined,279
1961_1,115
1961_10,80
1961_11,73
1961_12,89
1961_2,75
1961_3,69
1961_4,78
1961_5,72
1961_6,69
1961_7,111
1961_8,52
1961_9,108
1961_undefined,371
1962_1,132
1962_10,74
1962_11,81
1962_12,90
1962_2,76
1962_3,98
1962_4,91
1962_5,68
1962_6,94
1962_7,94
1962_8,69
1962_9,109
1962_undefined,359
1963_1,185
1963_10,95
1963_11,79
1963_12,95
1963_2,72
1963_3,85
1963_4,88
1963_5,77
1963_6,70
1963_7,103
1963_8,84
1963_9,96
1963_undefined,418
1964_1,190
1964_10,95
1964_11,108
1964_12,136
1964_2,89
1964_3,127
1964_4,111
1964_5,114
1964_6,100
1964_7,134
1964_8,93
1964_9,108
1964_undefined,438
1965_1,203
1965_10,95
1965_11,135
1965_12,110
1965_2,125
1965_3,137
1965_4,122
1965_5,99
1965_6,104
1965_7,143
1965_8,92
1965_9,111
1965_undefined,452
1966_1,214
1966_10,131
1966_11,124
1966_12,141
1966_2,107
1966_3,139
1966_4,129
1966_5,106
1966_6,132
1966_7,144
1966_8,114
1966_9,140
1966_undefined,497
1967_1,235
1967_10,141
1967_11,133
1967_12,169
1967_2,112
1967_3,165
1967_4,139
1967_5,128
1967_6,132
1967_7,144
1967_8,117
1967_9,156
1967_undefined,857
1968_1,275
1968_10,147
1968_11,152
1968_12,164
1968_2,118
1968_3,209
1968_4,165
1968_5,146
1968_6,185
1968_7,154
1968_8,131
1968_9,171
1968_undefined,562
1969_1,286
1969_10,180
1969_11,180
1969_12,262
1969_2,144
1969_3,186
1969_4,168
1969_5,164
1969_6,176
1969_7,169
1969_8,107
1969_9,185
1969_undefined,677
1970_1,389
1970_10,222
1970_11,240
1970_12,245
1970_2,177
1970_3,220
1970_4,190
1970_5,192
1970_6,200
1970_7,228
1970_8,185
1970_9,266
1970_undefined,696
1971_1,386
1971_10,209
1971_11,236
1971_12,325
1971_2,186
1971_3,247
1971_4,223
1971_5,209
1971_6,295
1971_7,246
1971_8,238
1971_9,256
1971_undefined,759
1972_1,431
1972_10,302
1972_11,311
1972_12,277
1972_2,268
1972_3,266
1972_4,231
1972_5,268
1972_6,276
1972_7,301
1972_8,224
1972_9,308
1972_undefined,825
1973_1,518
1973_10,345
1973_11,295
1973_12,375
1973_2,273
1973_3,327
1973_4,286
1973_5,310
1973_6,340
1973_7,373
1973_8,285
1973_9,357
1973_undefined,984
1974_1,529
1974_10,332
1974_11,314
1974_12,400
1974_2,286
1974_3,379
1974_4,467
1974_5,336
1974_6,384
1974_7,361
1974_8,317
1974_9,348
1974_undefined,1117
1975_1,561
1975_10,354
1975_11,386
1975_12,458
1975_2,327
1975_3,434
1975_4,409
1975_5,330
1975_6,447
1975_7,368
1975_8,331
1975_9,423
1975_undefined,1267
1976_1,768
1976_10,399
1976_11,362
1976_12,443
1976_2,324
1976_3,445
1976_4,374
1976_5,419
1976_6,446
1976_7,448
1976_8,312
1976_9,466
1976_undefined,1497
1977_1,847
1977_10,432
1977_11,373
1977_12,543
1977_2,403
1977_3,512
1977_4,601
1977_5,397
1977_6,485
1977_7,404
1977_8,392
1977_9,495
1977_undefined,1902
1978_1,1013
1978_10,517
1978_11,458
1978_12,587
1978_2,436
1978_3,488
1978_4,598
1978_5,429
1978_6,502
1978_7,475
1978_8,421
1978_9,559
1978_undefined,2044
1979_1,1155
1979_10,555
1979_11,509
1979_12,666
1979_2,474
1979_3,590
1979_4,490
1979_5,436
1979_6,549
1979_7,533
1979_8,427
1979_9,584
1979_undefined,2242
1980_1,1319
1980_10,649
1980_11,543
1980_12,776
1980_2,562
1980_3,681
1980_4,608
1980_5,564
1980_6,645
1980_7,669
1980_8,541
1980_9,694
1980_undefined,2394
1981_1,1535
1981_10,682
1981_11,663
1981_12,803
1981_2,601
1981_3,788
1981_4,974
1981_5,655
1981_6,736
1981_7,683
1981_8,584
1981_9,791
1981_undefined,2725
1982_1,1640
1982_10,770
1982_11,739
1982_12,961
1982_2,658
1982_3,832
1982_4,772
1982_5,665
1982_6,752
1982_7,753
1982_8,619
1982_9,823
1982_undefined,2813
1983_1,1893
1983_10,774
1983_11,777
1983_12,948
1983_2,736
1983_3,857
1983_4,774
1983_5,807
1983_6,842
1983_7,921
1983_8,731
1983_9,887
1983_undefined,3057
1984_1,2097
1984_10,948
1984_11,860
1984_12,1114
1984_2,782
1984_3,1031
1984_4,1233
1984_5,886
1984_6,980
1984_7,937
1984_8,855
1984_9,974
1984_undefined,3663
1985_1,2433
1985_10,1059
1985_11,985
1985_12,1167
1985_2,869
1985_3,1031
1985_4,1234
1985_5,912
1985_6,1081
1985_7,1063
1985_8,831
1985_9,1173
1985_undefined,3869
1986_1,2736
1986_10,1070
1986_11,1089
1986_12,1318
1986_2,948
1986_3,1179
1986_4,1128
1986_5,1006
1986_6,1124
1986_7,1119
1986_8,932
1986_9,1166
1986_undefined,4296
1987_1,2850
1987_10,1180
1987_11,1236
1987_12,1407
1987_2,1087
1987_3,1279
1987_4,1417
1987_5,1116
1987_6,1364
1987_7,1284
1987_8,1053
1987_9,1398
1987_undefined,4655
1988_1,3281
1988_10,1291
1988_11,1375
1988_12,1579
1988_2,1170
1988_3,1420
1988_4,1197
1988_5,1287
1988_6,1365
1988_7,1389
1988_8,1176
1988_9,1476
1988_undefined,4813
1989_1,3689
1989_10,1404
1989_11,1510
1989_12,1713
1989_2,1309
1989_3,1586
1989_4,1426
1989_5,1509
1989_6,1578
1989_7,1611
1989_8,1341
1989_9,1638
1989_undefined,5511
1990_1,4080
1990_10,1691
1990_11,1577
1990_12,1763
1990_2,1537
1990_3,1714
1990_4,1561
1990_5,1614
1990_6,1679
1990_7,1719
1990_8,1506
1990_9,1852
1990_undefined,5955
1991_1,4330
1991_10,1880
1991_11,1711
1991_12,2061
1991_2,1892
1991_3,1859
1991_4,1755
1991_5,1665
1991_6,1887
1991_7,1885
1991_8,1650
1991_9,1970
1991_undefined,6317
1992_1,4183
1992_10,2208
1992_11,2082
1992_12,2191
1992_2,1823
1992_3,2152
1992_4,2028
1992_5,1952
1992_6,2015
1992_7,2186
1992_8,1740
1992_9,2415
1992_undefined,6250
1993_1,4261
1993_10,2296
1993_11,2235
1993_12,2421
1993_2,1905
1993_3,2316
1993_4,2213
1993_5,2170
1993_6,2265
1993_7,2344
1993_8,2028
1993_9,2395
1993_undefined,6982
1994_1,4852
1994_10,2414
1994_11,2320
1994_12,2578
1994_2,2048
1994_3,2638
1994_4,2259
1994_5,2350
1994_6,2597
1994_7,2549
1994_8,2153
1994_9,2689
1994_undefined,7360
1995_1,4756
1995_10,2732
1995_11,2526
1995_12,3018
1995_2,2683
1995_3,2962
1995_4,2548
1995_5,2723
1995_6,2749
1995_7,2677
1995_8,2440
1995_9,3045
1995_undefined,7750
1996_1,7063
1996_10,3069
1996_11,2903
1996_12,3310
1996_2,2890
1996_3,3231
1996_4,3690
1996_5,2954
1996_6,3117
1996_7,3001
1996_8,2719
1996_9,3321
1996_undefined,7992
1997_1,5747
1997_10,3503
1997_11,3238
1997_12,3905
1997_2,2957
1997_3,3567
1997_4,3777
1997_5,3510
1997_6,3430
1997_7,3451
1997_8,3114
1997_9,3888
1997_undefined,9645
1998_1,6123
1998_10,3999
1998_11,3909
1998_12,4323
1998_2,3245
1998_3,4190
1998_4,4447
1998_5,3908
1998_6,4114
1998_7,3880
1998_8,3521
1998_9,4438
1998_undefined,10064
1999_1,6559
1999_10,4235
1999_11,4245
1999_12,4729
1999_2,3641
1999_3,4574
1999_4,4904
1999_5,4037
1999_6,4464
1999_7,4320
1999_8,3743
1999_9,4615
1999_undefined,10515
2000_1,6798
2000_10,4278
2000_11,4325
2000_12,5086
2000_2,3967
2000_3,4927
2000_4,5955
2000_5,4764
2000_6,4793
2000_7,4376
2000_8,4027
2000_9,5200
2000_undefined,12172
2001_1,7654
2001_10,4641
2001_11,4655
2001_12,5806
2001_2,4182
2001_3,5412
2001_4,5514
2001_5,4717
2001_6,5541
2001_7,4505
2001_8,4517
2001_9,4881
2001_undefined,14170
2002_1,9449
2002_10,5456
2002_11,5745
2002_12,5939
2002_2,4787
2002_3,6013
2002_4,5442
2002_5,5056
2002_6,5565
2002_7,5196
2002_8,4707
2002_9,6316
2002_undefined,13669
2003_1,9630
2003_10,6303
2003_11,5347
2003_12,6698
2003_2,5200
2003_3,6480
2003_4,6816
2003_5,5471
2003_6,6429
2003_7,5767
2003_8,5583
2003_9,6455
2003_undefined,13693
2004_1,9274
2004_10,7011
2004_11,6369
2004_12,8039
2004_2,5890
2004_3,7563
2004_4,6724
2004_5,7153
2004_6,7289
2004_7,7269
2004_8,6509
2004_9,7420
2004_undefined,15326
2005_1,10216
2005_10,7196
2005_11,6790
2005_12,8121
2005_2,6248
2005_3,7969
2005_4,7671
2005_5,7962
2005_6,8160
2005_7,6965
2005_8,6997
2005_9,8042
2005_undefined,16961
2006_1,12599
2006_10,8911
2006_11,8465
2006_12,9892
2006_2,7365
2006_3,8648
2006_4,8081
2006_5,8820
2006_6,8947
2006_7,8831
2006_8,7979
2006_9,9326
2006_undefined,19620
2007_1,14133
2007_10,10033
2007_11,9077
2007_12,10172
2007_2,8486
2007_3,9821
2007_4,9395
2007_5,9657
2007_6,10652
2007_7,9440
2007_8,8982
2007_9,10668
2007_undefined,21399
2008_1,14759
2008_10,11945
2008_11,10253
2008_12,12966
2008_2,9328
2008_3,10889
2008_4,12050
2008_5,10974
2008_6,11829
2008_7,11514
2008_8,9581
2008_9,11670
2008_undefined,22537
2009_1,16303
2009_10,12681
2009_11,12001
2009_12,14052
2009_2,11331
2009_3,12361
2009_4,13043
2009_5,13332
2009_6,12714
2009_7,12217
2009_8,11897
2009_9,13185
2009_undefined,26804
2010_1,16818
2010_10,14050
2010_11,13835
2010_12,14655
2010_2,11809
2010_3,14731
2010_4,15816
2010_5,17906
2010_6,16849
2010_7,13249
2010_8,13177
2010_9,14987
2010_undefined,30092
2011_1,19213
2011_10,16129
2011_11,14905
2011_12,16906
2011_2,13496
2011_3,15171
2011_4,16237
2011_5,16356
2011_6,16637
2011_7,15091
2011_8,13984
2011_9,17240
2011_undefined,35574
2012_1,20325
2012_10,17984
2012_11,16472
2012_12,18746
2012_2,15278
2012_3,17395
2012_4,17655
2012_5,18098
2012_6,17360
2012_7,16479
2012_8,15449
2012_9,18718
2012_undefined,42493
2013_1,22261
2013_10,21641
2013_11,19766
2013_12,21501
2013_2,16078
2013_3,18450
2013_4,19435
2013_5,18209
2013_6,18942
2013_7,18610
2013_8,17450
2013_9,20917
2013_undefined,46802
2014_1,23805
2014_10,23640
2014_11,22034
2014_12,22993
2014_2,17659
2014_3,20842
2014_4,21017
2014_5,20307
2014_6,20694
2014_7,20657
2014_8,20164
2014_9,25331
2014_undefined,48308
2015_1,25950
2015_10,25653
2015_11,24001
2015_12,27262
2015_2,19410
2015_3,23350
2015_4,23979
2015_5,24283
2015_6,24615
2015_7,23782
2015_8,23673
2015_9,27802
2015_undefined,48734
2016_1,28339
2016_10,28472
2016_11,27545
2016_12,29528
2016_2,23261
2016_3,26319
2016_4,25910
2016_5,26129
2016_6,27270
2016_7,26685
2016_8,24810
2016_9,30487
2016_undefined,53816
2017_1,28875
2017_10,12
2017_11,9
2017_12,49
2017_2,27250
2017_3,28560
2017_4,4848
2017_5,1998
2017_6,1256
2017_7,487
2017_8,212
2017_9,47
2017_undefined,12836
2018_1,0
2018_12,0
2018_2,2
2018_3,0
2018_4,1
2018_6,0
2018_7,0
2018_8,0
2018_undefined,18
2019_10,0
2019_11,0
2019_12,0
2019_2,0
2019_5,0
2019_8,0
2019_undefined,0
2020_undefined,0
2021_6,0
2021_undefined,0
2022_undefined,0
2023_6,0
2024_1,0
2024_undefined,0
2025_6,0
2025_undefined,0
2026_6,0
2027_5,0
2031_1,0
2033_12,0
2038_1,0
2041_9,0
2043_6,0
2051_undefined,0
2055_4,0
2061_11,0
2088_1,6
2088_undefined,0
2099_12,5
2099_undefined,0
2100_1,0
2100_5,0
2101_11,0
2102_2,0
2103_11,1
2103_12,9
2103_3,0
2103_7,1
2103_9,0
2104_12,1
