_id,value
1876_2,0
1876_3,0
1876_4,0
1876_5,2
1876_6,0
1876_7,0
1876_8,0
1876_9,1
1876_undefined,0
1877_1,0
1877_10,0
1877_11,0
1877_12,1
1877_2,0
1877_3,0
1877_4,0
1877_5,1
1877_6,0
1877_7,0
1877_8,0
1877_9,0
1877_undefined,0
1878_1,0
1878_10,0
1878_11,0
1878_12,0
1878_2,0
1878_3,0
1878_4,0
1878_5,0
1878_6,0
1878_7,0
1878_8,0
1878_9,0
1878_undefined,0
1879_1,0
1879_10,0
1879_11,0
1879_12,0
1879_2,0
1879_3,0
1879_4,0
1879_5,0
1879_6,0
1879_7,0
1879_8,0
1879_9,0
1879_undefined,1
1880_1,0
1880_10,0
1880_11,0
1880_12,0
1880_2,1
1880_3,0
1880_4,1
1880_5,0
1880_6,0
1880_7,0
1880_8,0
1880_9,1
1880_undefined,3
1881_1,0
1881_10,0
1881_11,0
1881_12,0
1881_2,0
1881_3,0
1881_4,0
1881_5,0
1881_6,0
1881_7,0
1881_8,0
1881_9,0
1881_undefined,1
1882_1,0
1882_10,0
1882_11,0
1882_12,0
1882_2,0
1882_3,0
1882_4,0
1882_5,1
1882_6,0
1882_7,0
1882_8,0
1882_9,0
1882_undefined,0
1883_1,0
1883_10,0
1883_11,0
1883_12,0
1883_2,0
1883_3,0
1883_4,0
1883_5,0
1883_6,0
1883_7,0
1883_8,0
1883_9,1
1883_undefined,1
1884_1,0
1884_10,0
1884_11,0
1884_12,0
1884_2,0
1884_3,0
1884_4,0
1884_5,0
1884_6,0
1884_7,0
1884_8,0
1884_9,0
1884_undefined,2
1885_1,0
1885_10,0
1885_11,0
1885_12,0
1885_2,0
1885_3,0
1885_4,0
1885_5,0
1885_6,0
1885_7,0
1885_8,0
1885_9,0
1885_undefined,0
1886_1,0
1886_10,0
1886_11,1
1886_12,0
1886_2,0
1886_3,0
1886_4,0
1886_5,0
1886_6,0
1886_7,0
1886_8,0
1886_9,0
1886_undefined,0
1887_1,1
1887_10,0
1887_11,0
1887_12,1
1887_2,0
1887_3,0
1887_4,0
1887_5,0
1887_6,0
1887_7,1
1887_8,0
1887_9,0
1887_undefined,0
1888_1,0
1888_10,0
1888_11,0
1888_12,0
1888_2,0
1888_3,0
1888_4,0
1888_5,0
1888_6,0
1888_7,0
1888_8,0
1888_9,0
1888_undefined,0
1889_1,1
1889_10,0
1889_11,0
1889_12,1
1889_2,0
1889_3,2
1889_4,0
1889_5,0
1889_6,0
1889_7,0
1889_8,0
1889_9,1
1889_undefined,1
1890_1,0
1890_10,0
1890_11,0
1890_12,0
1890_2,0
1890_3,0
1890_4,0
1890_5,0
1890_6,0
1890_7,0
1890_8,0
1890_9,0
1890_undefined,0
1891_1,0
1891_10,0
1891_11,0
1891_12,0
1891_2,0
1891_3,0
1891_4,0
1891_5,0
1891_6,0
1891_7,0
1891_8,0
1891_9,0
1891_undefined,0
1892_1,0
1892_10,0
1892_11,0
1892_12,1
1892_2,0
1892_3,0
1892_4,0
1892_5,0
1892_6,1
1892_7,0
1892_8,0
1892_9,0
1892_undefined,0
1893_1,0
1893_10,0
1893_11,0
1893_12,2
1893_2,0
1893_3,1
1893_4,0
1893_5,1
1893_6,0
1893_7,0
1893_8,0
1893_9,1
1893_undefined,0
1894_1,1
1894_10,0
1894_11,0
1894_12,0
1894_2,0
1894_3,1
1894_4,0
1894_5,0
1894_6,0
1894_7,0
1894_8,0
1894_9,0
1894_undefined,2
1895_1,0
1895_10,0
1895_11,0
1895_12,1
1895_2,0
1895_3,0
1895_4,0
1895_5,0
1895_6,0
1895_7,0
1895_8,0
1895_9,0
1895_undefined,3
1896_1,0
1896_10,1
1896_11,0
1896_12,1
1896_2,0
1896_3,0
1896_4,0
1896_5,0
1896_6,0
1896_7,0
1896_8,0
1896_9,1
1896_undefined,4
1897_1,0
1897_10,0
1897_11,0
1897_12,0
1897_2,0
1897_3,1
1897_4,0
1897_5,0
1897_6,0
1897_7,0
1897_8,0
1897_9,2
1897_undefined,3
1898_1,0
1898_10,0
1898_11,1
1898_12,0
1898_2,1
1898_3,0
1898_4,1
1898_5,0
1898_6,0
1898_7,0
1898_8,0
1898_9,2
1898_undefined,10
1899_1,0
1899_10,0
1899_11,0
1899_12,7
1899_2,0
1899_3,2
1899_4,2
1899_5,0
1899_6,1
1899_7,0
1899_8,0
1899_9,1
1899_undefined,5
1900_1,2
1900_10,1
1900_11,0
1900_12,0
1900_2,0
1900_3,0
1900_4,1
1900_5,1
1900_6,1
1900_7,0
1900_8,0
1900_9,3
1900_undefined,4
1901_1,2
1901_10,1
1901_11,1
1901_12,2
1901_2,1
1901_3,0
1901_4,1
1901_5,1
1901_6,2
1901_7,2
1901_8,0
1901_9,0
1901_undefined,0
1902_1,0
1902_10,0
1902_11,1
1902_12,2
1902_2,1
1902_3,4
1902_4,1
1902_5,2
1902_6,1
1902_7,4
1902_8,0
1902_9,0
1902_undefined,1
1903_1,2
1903_10,2
1903_11,2
1903_12,2
1903_2,2
1903_3,0
1903_4,1
1903_5,1
1903_6,1
1903_7,0
1903_8,0
1903_9,0
1903_undefined,5
1904_1,2
1904_10,1
1904_11,0
1904_12,1
1904_2,1
1904_3,2
1904_4,3
1904_5,3
1904_6,1
1904_7,0
1904_8,0
1904_9,2
1904_undefined,4
1905_1,6
1905_10,3
1905_11,3
1905_12,1
1905_2,1
1905_3,2
1905_4,1
1905_5,2
1905_6,0
1905_7,2
1905_8,1
1905_9,1
1905_undefined,5
1906_1,1
1906_10,3
1906_11,1
1906_12,0
1906_2,1
1906_3,3
1906_4,2
1906_5,1
1906_6,1
1906_7,0
1906_8,0
1906_9,0
1906_undefined,5
1907_1,0
1907_10,1
1907_11,0
1907_12,1
1907_2,0
1907_3,1
1907_4,0
1907_5,0
1907_6,3
1907_7,0
1907_8,0
1907_9,1
1907_undefined,2
1908_1,0
1908_10,1
1908_11,1
1908_12,2
1908_2,0
1908_3,1
1908_4,4
1908_5,1
1908_6,0
1908_7,0
1908_8,0
1908_9,2
1908_undefined,5
1909_1,3
1909_10,1
1909_11,0
1909_12,0
1909_2,0
1909_3,1
1909_4,1
1909_5,1
1909_6,2
1909_7,1
1909_8,1
1909_9,2
1909_undefined,6
1910_1,0
1910_10,0
1910_11,0
1910_12,1
1910_2,0
1910_3,2
1910_4,0
1910_5,0
1910_6,1
1910_7,0
1910_8,0
1910_9,0
1910_undefined,3
1911_1,1
1911_10,1
1911_11,1
1911_12,0
1911_2,0
1911_3,1
1911_4,0
1911_5,0
1911_6,1
1911_7,1
1911_8,1
1911_9,1
1911_undefined,7
1912_1,0
1912_10,0
1912_11,0
1912_12,0
1912_2,0
1912_3,3
1912_4,0
1912_5,0
1912_6,4
1912_7,4
1912_8,0
1912_9,1
1912_undefined,5
1913_1,2
1913_10,5
1913_11,0
1913_12,0
1913_2,2
1913_3,0
1913_4,2
1913_5,0
1913_6,2
1913_7,1
1913_8,1
1913_9,3
1913_undefined,11
1914_1,1
1914_10,1
1914_11,0
1914_12,1
1914_2,0
1914_3,1
1914_4,5
1914_5,0
1914_6,2
1914_7,1
1914_8,0
1914_9,3
1914_undefined,6
1915_1,1
1915_10,1
1915_11,3
1915_12,3
1915_2,2
1915_3,1
1915_4,5
1915_5,1
1915_6,3
1915_7,1
1915_8,0
1915_9,3
1915_undefined,2
1916_1,2
1916_10,0
1916_11,2
1916_12,3
1916_2,3
1916_3,1
1916_4,0
1916_5,1
1916_6,1
1916_7,1
1916_8,0
1916_9,2
1916_undefined,6
1917_1,3
1917_10,1
1917_11,4
1917_12,2
1917_2,2
1917_3,5
1917_4,2
1917_5,0
1917_6,1
1917_7,2
1917_8,3
1917_9,3
1917_undefined,7
1918_1,3
1918_10,0
1918_11,3
1918_12,0
1918_2,0
1918_3,1
1918_4,1
1918_5,2
1918_6,1
1918_7,7
1918_8,2
1918_9,1
1918_undefined,3
1919_1,0
1919_10,1
1919_11,1
1919_12,2
1919_2,0
1919_3,1
1919_4,0
1919_5,4
1919_6,3
1919_7,3
1919_8,2
1919_9,0
1919_undefined,5
1920_1,4
1920_10,2
1920_11,0
1920_12,0
1920_2,1
1920_3,1
1920_4,2
1920_5,1
1920_6,1
1920_7,1
1920_8,1
1920_9,3
1920_undefined,7
1921_1,2
1921_10,0
1921_11,0
1921_12,1
1921_2,2
1921_3,1
1921_4,0
1921_5,2
1921_6,1
1921_7,3
1921_8,2
1921_9,0
1921_undefined,4
1922_1,7
1922_10,2
1922_11,2
1922_12,1
1922_2,3
1922_3,1
1922_4,0
1922_5,5
1922_6,2
1922_7,2
1922_8,2
1922_9,1
1922_undefined,10
1923_1,7
1923_10,2
1923_11,3
1923_12,2
1923_2,6
1923_3,5
1923_4,1
1923_5,3
1923_6,1
1923_7,2
1923_8,0
1923_9,0
1923_undefined,5
1924_1,6
1924_10,3
1924_11,2
1924_12,1
1924_2,2
1924_3,1
1924_4,4
1924_5,3
1924_6,3
1924_7,5
1924_8,1
1924_9,2
1924_undefined,8
1925_1,11
1925_10,3
1925_11,5
1925_12,6
1925_2,2
1925_3,2
1925_4,3
1925_5,1
1925_6,2
1925_7,1
1925_8,2
1925_9,2
1925_undefined,8
1926_1,3
1926_10,4
1926_11,4
1926_12,1
1926_2,4
1926_3,2
1926_4,3
1926_5,4
1926_6,1
1926_7,3
1926_8,1
1926_9,6
1926_undefined,3
1927_1,7
1927_10,5
1927_11,4
1927_12,7
1927_2,4
1927_3,11
1927_4,5
1927_5,6
1927_6,6
1927_7,2
1927_8,1
1927_9,3
1927_undefined,12
1928_1,10
1928_10,5
1928_11,5
1928_12,5
1928_2,0
1928_3,13
1928_4,2
1928_5,14
1928_6,5
1928_7,5
1928_8,0
1928_9,3
1928_undefined,14
1929_1,5
1929_10,7
1929_11,5
1929_12,4
1929_2,4
1929_3,9
1929_4,3
1929_5,7
1929_6,4
1929_7,4
1929_8,3
1929_9,4
1929_undefined,21
1930_1,11
1930_10,15
1930_11,8
1930_12,12
1930_2,10
1930_3,12
1930_4,6
1930_5,7
1930_6,5
1930_7,5
1930_8,1
1930_9,4
1930_undefined,25
1931_1,10
1931_10,14
1931_11,9
1931_12,11
1931_2,5
1931_3,3
1931_4,4
1931_5,6
1931_6,5
1931_7,8
1931_8,3
1931_9,2
1931_undefined,10
1932_1,11
1932_10,8
1932_11,9
1932_12,7
1932_2,15
1932_3,10
1932_4,7
1932_5,10
1932_6,0
1932_7,4
1932_8,0
1932_9,5
1932_undefined,20
1933_1,10
1933_10,8
1933_11,5
1933_12,9
1933_2,11
1933_3,7
1933_4,18
1933_5,8
1933_6,9
1933_7,4
1933_8,7
1933_9,8
1933_undefined,14
1934_1,10
1934_10,17
1934_11,7
1934_12,8
1934_2,13
1934_3,18
1934_4,7
1934_5,5
1934_6,3
1934_7,5
1934_8,2
1934_9,14
1934_undefined,20
1935_1,18
1935_10,13
1935_11,16
1935_12,11
1935_2,15
1935_3,15
1935_4,4
1935_5,15
1935_6,3
1935_7,12
1935_8,6
1935_9,11
1935_undefined,15
1936_1,17
1936_10,12
1936_11,10
1936_12,16
1936_2,15
1936_3,16
1936_4,10
1936_5,13
1936_6,7
1936_7,11
1936_8,5
1936_9,13
1936_undefined,29
1937_1,23
1937_10,12
1937_11,17
1937_12,19
1937_2,7
1937_3,21
1937_4,17
1937_5,12
1937_6,9
1937_7,12
1937_8,3
1937_9,6
1937_undefined,38
1938_1,27
1938_10,13
1938_11,14
1938_12,19
1938_2,13
1938_3,15
1938_4,8
1938_5,13
1938_6,7
1938_7,12
1938_8,12
1938_9,9
1938_undefined,45
1939_1,21
1939_10,14
1939_11,16
1939_12,14
1939_2,12
1939_3,18
1939_4,11
1939_5,9
1939_6,12
1939_7,11
1939_8,11
1939_9,7
1939_undefined,33
1940_1,19
1940_10,15
1940_11,10
1940_12,18
1940_2,10
1940_3,20
1940_4,23
1940_5,10
1940_6,21
1940_7,11
1940_8,7
1940_9,12
1940_undefined,27
1941_1,28
1941_10,9
1941_11,16
1941_12,25
1941_2,10
1941_3,20
1941_4,13
1941_5,19
1941_6,15
1941_7,19
1941_8,14
1941_9,15
1941_undefined,29
1942_1,31
1942_10,23
1942_11,16
1942_12,13
1942_2,21
1942_3,19
1942_4,14
1942_5,14
1942_6,19
1942_7,13
1942_8,8
1942_9,13
1942_undefined,17
1943_1,29
1943_10,19
1943_11,16
1943_12,8
1943_2,21
1943_3,11
1943_4,19
1943_5,11
1943_6,9
1943_7,10
1943_8,11
1943_9,18
1943_undefined,16
1944_1,16
1944_10,16
1944_11,12
1944_12,13
1944_2,16
1944_3,9
1944_4,19
1944_5,15
1944_6,13
1944_7,11
1944_8,12
1944_9,16
1944_undefined,14
1945_1,15
1945_10,15
1945_11,24
1945_12,13
1945_2,10
1945_3,8
1945_4,18
1945_5,13
1945_6,9
1945_7,10
1945_8,8
1945_9,13
1945_undefined,16
1946_1,26
1946_10,15
1946_11,20
1946_12,12
1946_2,12
1946_3,16
1946_4,15
1946_5,15
1946_6,11
1946_7,20
1946_8,15
1946_9,10
1946_undefined,23
1947_1,18
1947_10,22
1947_11,20
1947_12,18
1947_2,17
1947_3,30
1947_4,15
1947_5,17
1947_6,18
1947_7,17
1947_8,15
1947_9,18
1947_undefined,35
1948_1,24
1948_10,29
1948_11,21
1948_12,20
1948_2,23
1948_3,25
1948_4,21
1948_5,20
1948_6,20
1948_7,19
1948_8,11
1948_9,24
1948_undefined,42
1949_1,29
1949_10,36
1949_11,27
1949_12,32
1949_2,14
1949_3,28
1949_4,29
1949_5,22
1949_6,27
1949_7,23
1949_8,18
1949_9,16
1949_undefined,50
1950_1,35
1950_10,27
1950_11,18
1950_12,32
1950_2,21
1950_3,21
1950_4,31
1950_5,26
1950_6,21
1950_7,32
1950_8,21
1950_9,22
1950_undefined,42
1951_1,38
1951_10,26
1951_11,31
1951_12,40
1951_2,32
1951_3,28
1951_4,31
1951_5,30
1951_6,35
1951_7,36
1951_8,23
1951_9,20
1951_undefined,46
1952_1,59
1952_10,40
1952_11,29
1952_12,32
1952_2,21
1952_3,29
1952_4,29
1952_5,26
1952_6,19
1952_7,27
1952_8,18
1952_9,29
1952_undefined,56
1953_1,48
1953_10,36
1953_11,23
1953_12,32
1953_2,23
1953_3,37
1953_4,31
1953_5,34
1953_6,32
1953_7,24
1953_8,24
1953_9,20
1953_undefined,66
1954_1,52
1954_10,34
1954_11,31
1954_12,29
1954_2,31
1954_3,27
1954_4,34
1954_5,25
1954_6,30
1954_7,30
1954_8,18
1954_9,43
1954_undefined,78
1955_1,44
1955_10,36
1955_11,40
1955_12,25
1955_2,32
1955_3,39
1955_4,29
1955_5,29
1955_6,35
1955_7,35
1955_8,15
1955_9,37
1955_undefined,87
1956_1,47
1956_10,45
1956_11,34
1956_12,51
1956_2,32
1956_3,43
1956_4,40
1956_5,33
1956_6,36
1956_7,43
1956_8,17
1956_9,36
1956_undefined,95
1957_1,64
1957_10,44
1957_11,41
1957_12,29
1957_2,29
1957_3,48
1957_4,47
1957_5,31
1957_6,45
1957_7,33
1957_8,33
1957_9,36
1957_undefined,104
1958_1,60
1958_10,51
1958_11,28
1958_12,60
1958_2,35
1958_3,38
1958_4,43
1958_5,41
1958_6,35
1958_7,46
1958_8,27
1958_9,32
1958_undefined,140
1959_1,78
1959_10,42
1959_11,36
1959_12,46
1959_2,31
1959_3,33
1959_4,46
1959_5,21
1959_6,37
1959_7,51
1959_8,29
1959_9,64
1959_undefined,166
1960_1,72
1960_10,53
1960_11,42
1960_12,53
1960_2,26
1960_3,52
1960_4,32
1960_5,41
1960_6,47
1960_7,39
1960_8,43
1960_9,45
1960_undefined,188
1961_1,75
1961_10,50
1961_11,41
1961_12,59
1961_2,46
1961_3,47
1961_4,45
1961_5,41
1961_6,48
1961_7,42
1961_8,43
1961_9,53
1961_undefined,212
1962_1,78
1962_10,68
1962_11,47
1962_12,78
1962_2,47
1962_3,60
1962_4,49
1962_5,63
1962_6,54
1962_7,60
1962_8,30
1962_9,62
1962_undefined,197
1963_1,118
1963_10,77
1963_11,57
1963_12,74
1963_2,46
1963_3,53
1963_4,56
1963_5,65
1963_6,47
1963_7,83
1963_8,40
1963_9,66
1963_undefined,236
1964_1,113
1964_10,61
1964_11,65
1964_12,92
1964_2,60
1964_3,66
1964_4,55
1964_5,73
1964_6,64
1964_7,95
1964_8,63
1964_9,74
1964_undefined,262
1965_1,128
1965_10,77
1965_11,95
1965_12,79
1965_2,53
1965_3,91
1965_4,62
1965_5,69
1965_6,61
1965_7,94
1965_8,62
1965_9,88
1965_undefined,304
1966_1,123
1966_10,103
1966_11,89
1966_12,101
1966_2,67
1966_3,111
1966_4,90
1966_5,77
1966_6,94
1966_7,106
1966_8,66
1966_9,112
1966_undefined,300
1967_1,136
1967_10,111
1967_11,86
1967_12,97
1967_2,82
1967_3,120
1967_4,103
1967_5,92
1967_6,88
1967_7,99
1967_8,64
1967_9,106
1967_undefined,331
1968_1,210
1968_10,101
1968_11,102
1968_12,119
1968_2,82
1968_3,125
1968_4,110
1968_5,94
1968_6,105
1968_7,104
1968_8,89
1968_9,124
1968_undefined,378
1969_1,188
1969_10,130
1969_11,131
1969_12,210
1969_2,103
1969_3,127
1969_4,128
1969_5,117
1969_6,101
1969_7,106
1969_8,81
1969_9,128
1969_undefined,427
1970_1,326
1970_10,162
1970_11,154
1970_12,174
1970_2,136
1970_3,156
1970_4,131
1970_5,131
1970_6,166
1970_7,182
1970_8,124
1970_9,188
1970_undefined,564
1971_1,247
1971_10,149
1971_11,156
1971_12,214
1971_2,154
1971_3,155
1971_4,162
1971_5,138
1971_6,173
1971_7,179
1971_8,162
1971_9,183
1971_undefined,567
1972_1,276
1972_10,204
1972_11,177
1972_12,216
1972_2,184
1972_3,177
1972_4,183
1972_5,168
1972_6,213
1972_7,226
1972_8,148
1972_9,230
1972_undefined,641
1973_1,356
1973_10,241
1973_11,203
1973_12,273
1973_2,195
1973_3,257
1973_4,211
1973_5,229
1973_6,239
1973_7,269
1973_8,186
1973_9,251
1973_undefined,771
1974_1,377
1974_10,262
1974_11,275
1974_12,308
1974_2,241
1974_3,279
1974_4,309
1974_5,215
1974_6,272
1974_7,258
1974_8,233
1974_9,288
1974_undefined,811
1975_1,424
1975_10,275
1975_11,264
1975_12,358
1975_2,261
1975_3,293
1975_4,327
1975_5,254
1975_6,320
1975_7,289
1975_8,246
1975_9,286
1975_undefined,924
1976_1,542
1976_10,289
1976_11,269
1976_12,353
1976_2,269
1976_3,315
1976_4,325
1976_5,307
1976_6,307
1976_7,364
1976_8,230
1976_9,348
1976_undefined,1122
1977_1,609
1977_10,364
1977_11,326
1977_12,462
1977_2,274
1977_3,341
1977_4,502
1977_5,293
1977_6,369
1977_7,315
1977_8,240
1977_9,376
1977_undefined,1286
1978_1,725
1978_10,369
1978_11,374
1978_12,453
1978_2,309
1978_3,377
1978_4,470
1978_5,345
1978_6,375
1978_7,351
1978_8,318
1978_9,456
1978_undefined,1580
1979_1,902
1979_10,423
1979_11,386
1979_12,485
1979_2,365
1979_3,457
1979_4,392
1979_5,352
1979_6,431
1979_7,440
1979_8,351
1979_9,460
1979_undefined,1675
1980_1,1073
1980_10,491
1980_11,407
1980_12,573
1980_2,433
1980_3,530
1980_4,453
1980_5,420
1980_6,523
1980_7,516
1980_8,441
1980_9,598
1980_undefined,1939
1981_1,1159
1981_10,528
1981_11,530
1981_12,635
1981_2,474
1981_3,641
1981_4,759
1981_5,545
1981_6,631
1981_7,542
1981_8,473
1981_9,636
1981_undefined,2061
1982_1,1292
1982_10,630
1982_11,598
1982_12,761
1982_2,501
1982_3,673
1982_4,620
1982_5,538
1982_6,648
1982_7,649
1982_8,494
1982_9,695
1982_undefined,2330
1983_1,1506
1983_10,663
1983_11,638
1983_12,783
1983_2,614
1983_3,721
1983_4,632
1983_5,649
1983_6,721
1983_7,726
1983_8,581
1983_9,738
1983_undefined,2516
1984_1,1725
1984_10,819
1984_11,755
1984_12,857
1984_2,670
1984_3,816
1984_4,984
1984_5,746
1984_6,853
1984_7,760
1984_8,702
1984_9,829
1984_undefined,2934
1985_1,2077
1985_10,826
1985_11,832
1985_12,999
1985_2,689
1985_3,900
1985_4,1067
1985_5,819
1985_6,913
1985_7,890
1985_8,727
1985_9,1003
1985_undefined,3027
1986_1,2179
1986_10,970
1986_11,976
1986_12,1129
1986_2,834
1986_3,983
1986_4,974
1986_5,945
1986_6,1040
1986_7,968
1986_8,820
1986_9,1000
1986_undefined,3350
1987_1,2502
1987_10,1041
1987_11,1067
1987_12,1157
1987_2,897
1987_3,1096
1987_4,1161
1987_5,1040
1987_6,1103
1987_7,1015
1987_8,908
1987_9,1269
1987_undefined,3930
1988_1,2842
1988_10,1143
1988_11,1197
1988_12,1358
1988_2,1026
1988_3,1241
1988_4,1092
1988_5,1085
1988_6,1159
1988_7,1230
1988_8,1047
1988_9,1331
1988_undefined,4278
1989_1,3147
1989_10,1238
1989_11,1342
1989_12,1507
1989_2,1148
1989_3,1437
1989_4,1236
1989_5,1292
1989_6,1385
1989_7,1381
1989_8,1191
1989_9,1490
1989_undefined,4693
1990_1,3592
1990_10,1470
1990_11,1395
1990_12,1568
1990_2,1309
1990_3,1530
1990_4,1403
1990_5,1467
1990_6,1494
1990_7,1531
1990_8,1315
1990_9,1720
1990_undefined,4947
1991_1,3836
1991_10,1612
1991_11,1528
1991_12,1839
1991_2,1624
1991_3,1669
1991_4,1584
1991_5,1512
1991_6,1681
1991_7,1686
1991_8,1468
1991_9,1798
1991_undefined,5363
1992_1,3731
1992_10,1958
1992_11,1945
1992_12,1946
1992_2,1631
1992_3,1890
1992_4,1897
1992_5,1727
1992_6,1881
1992_7,2008
1992_8,1552
1992_9,2113
1992_undefined,5603
1993_1,3842
1993_10,2114
1993_11,2011
1993_12,2213
1993_2,1709
1993_3,2243
1993_4,2010
1993_5,2014
1993_6,1990
1993_7,2142
1993_8,1881
1993_9,2284
1993_undefined,6303
1994_1,4492
1994_10,2219
1994_11,2085
1994_12,2463
1994_2,1898
1994_3,2381
1994_4,2066
1994_5,2156
1994_6,2335
1994_7,2456
1994_8,2003
1994_9,2421
1994_undefined,6730
1995_1,4511
1995_10,2544
1995_11,2425
1995_12,2811
1995_2,2421
1995_3,2694
1995_4,2429
1995_5,2600
1995_6,2639
1995_7,2382
1995_8,2301
1995_9,2842
1995_undefined,7178
1996_1,6613
1996_10,2944
1996_11,2802
1996_12,2984
1996_2,2710
1996_3,2996
1996_4,3569
1996_5,2760
1996_6,2943
1996_7,2773
1996_8,2558
1996_9,3108
1996_undefined,7341
1997_1,5438
1997_10,3341
1997_11,3165
1997_12,3746
1997_2,2796
1997_3,3376
1997_4,3467
1997_5,3288
1997_6,3296
1997_7,3371
1997_8,2926
1997_9,3699
1997_undefined,9126
1998_1,5740
1998_10,3761
1998_11,3800
1998_12,4020
1998_2,3070
1998_3,4025
1998_4,4318
1998_5,3770
1998_6,3938
1998_7,3761
1998_8,3283
1998_9,4121
1998_undefined,9500
1999_1,6143
1999_10,4065
1999_11,4010
1999_12,4531
1999_2,3427
1999_3,4342
1999_4,4746
1999_5,3845
1999_6,4243
1999_7,4036
1999_8,3706
1999_9,4410
1999_undefined,10284
2000_1,6533
2000_10,4199
2000_11,4207
2000_12,4954
2000_2,4040
2000_3,4759
2000_4,5655
2000_5,4691
2000_6,4624
2000_7,4272
2000_8,3981
2000_9,5094
2000_undefined,11876
2001_1,7306
2001_10,4521
2001_11,4636
2001_12,5769
2001_2,4122
2001_3,5061
2001_4,5263
2001_5,4529
2001_6,5243
2001_7,4357
2001_8,4321
2001_9,4625
2001_undefined,13873
2002_1,9193
2002_10,5393
2002_11,5515
2002_12,5782
2002_2,4695
2002_3,5925
2002_4,5479
2002_5,4892
2002_6,5550
2002_7,5160
2002_8,4660
2002_9,5929
2002_undefined,13453
2003_1,9422
2003_10,6182
2003_11,5418
2003_12,6664
2003_2,5136
2003_3,6335
2003_4,6653
2003_5,5375
2003_6,6172
2003_7,5742
2003_8,5571
2003_9,6334
2003_undefined,13454
2004_1,9207
2004_10,6858
2004_11,6135
2004_12,7867
2004_2,5852
2004_3,7433
2004_4,6488
2004_5,7274
2004_6,7200
2004_7,7014
2004_8,6399
2004_9,7300
2004_undefined,14818
2005_1,10237
2005_10,7430
2005_11,6736
2005_12,8322
2005_2,6287
2005_3,7904
2005_4,7621
2005_5,7834
2005_6,8036
2005_7,6979
2005_8,6890
2005_9,7922
2005_undefined,16344
2006_1,12637
2006_10,8952
2006_11,8443
2006_12,9833
2006_2,7168
2006_3,8762
2006_4,8131
2006_5,8862
2006_6,9066
2006_7,8674
2006_8,7993
2006_9,9540
2006_undefined,19867
2007_1,14147
2007_10,10160
2007_11,9128
2007_12,10276
2007_2,8614
2007_3,9822
2007_4,9317
2007_5,9714
2007_6,10726
2007_7,9545
2007_8,8945
2007_9,10651
2007_undefined,22085
2008_1,14723
2008_10,12106
2008_11,10403
2008_12,12824
2008_2,9116
2008_3,10815
2008_4,12088
2008_5,11096
2008_6,12045
2008_7,11507
2008_8,9688
2008_9,11816
2008_undefined,23252
2009_1,16264
2009_10,12676
2009_11,12504
2009_12,14317
2009_2,11587
2009_3,12412
2009_4,12954
2009_5,13515
2009_6,12956
2009_7,12393
2009_8,12006
2009_9,13626
2009_undefined,27230
2010_1,16974
2010_10,14396
2010_11,14067
2010_12,15209
2010_2,11893
2010_3,15072
2010_4,16319
2010_5,17361
2010_6,16695
2010_7,13366
2010_8,13262
2010_9,15261
2010_undefined,30521
2011_1,18424
2011_10,16748
2011_11,15325
2011_12,17389
2011_2,13948
2011_3,15507
2011_4,16506
2011_5,16868
2011_6,17224
2011_7,15558
2011_8,14495
2011_9,17699
2011_undefined,35776
2012_1,20934
2012_10,18352
2012_11,17006
2012_12,19150
2012_2,15643
2012_3,17815
2012_4,18071
2012_5,18807
2012_6,18115
2012_7,17298
2012_8,15935
2012_9,19188
2012_undefined,43409
2013_1,23264
2013_10,22441
2013_11,20581
2013_12,22499
2013_2,16836
2013_3,19024
2013_4,19918
2013_5,18845
2013_6,19693
2013_7,19460
2013_8,17695
2013_9,21378
2013_undefined,47585
2014_1,24915
2014_10,24918
2014_11,22723
2014_12,24577
2014_2,18271
2014_3,21803
2014_4,21768
2014_5,21239
2014_6,21897
2014_7,21589
2014_8,20563
2014_9,26395
2014_undefined,49966
2015_1,26832
2015_10,26954
2015_11,25366
2015_12,28932
2015_2,20423
2015_3,24668
2015_4,25211
2015_5,25213
2015_6,26457
2015_7,25085
2015_8,24904
2015_9,29488
2015_undefined,50721
2016_1,29524
2016_10,29854
2016_11,28980
2016_12,31204
2016_2,24307
2016_3,27807
2016_4,27193
2016_5,27368
2016_6,28851
2016_7,28289
2016_8,26300
2016_9,32647
2016_undefined,56955
2017_1,30102
2017_10,11
2017_11,8
2017_12,55
2017_2,28700
2017_3,29685
2017_4,5072
2017_5,2252
2017_6,1305
2017_7,482
2017_8,253
2017_9,60
2017_undefined,13326
2018_1,2
2018_12,0
2018_2,1
2018_3,0
2018_4,1
2018_6,0
2018_7,0
2018_8,0
2018_undefined,31
2019_10,0
2019_11,1
2019_12,0
2019_2,1
2019_5,0
2019_8,0
2019_undefined,1
2020_undefined,0
2021_6,0
2021_undefined,0
2022_undefined,0
2023_6,1
2024_1,0
2024_undefined,0
2025_6,0
2025_undefined,0
2026_6,0
2027_5,0
2031_1,0
2033_12,0
2038_1,1
2041_9,0
2043_6,0
2051_undefined,1
2055_4,0
2061_11,0
2088_1,5
2088_undefined,0
2099_12,4
2099_undefined,0
2100_1,0
2100_5,0
2101_11,0
2102_2,0
2103_11,0
2103_12,7
2103_3,0
2103_7,2
2103_9,0
2104_12,0
2104_3,2
2104_9,0
2104_undefined,0
2105_3,0
